,Metabolite,Formula,Polarity (z),mz,ppm,RT,RT_range,Detection,1 20AF,2 20AF,4 40AM,5 40AM,6 40AM,7 2e6 Mf,8 2e6 Mf,9 2e6 Mf,10 200 L3,11 200 L3,12 200 L3,AF_vs_AM_ttest_pval,AF_vs_AM_Log2FoldChange,AF_vs_AM_impact_score,AF_vs_L3_ttest_pval,AF_vs_L3_Log2FoldChange,AF_vs_L3_impact_score,AF_vs_Mf_ttest_pval,AF_vs_Mf_Log2FoldChange,AF_vs_Mf_impact_score,AM_vs_AF_ttest_pval,AM_vs_AF_Log2FoldChange,AM_vs_AF_impact_score,AM_vs_L3_ttest_pval,AM_vs_L3_Log2FoldChange,AM_vs_L3_impact_score,AM_vs_Mf_ttest_pval,AM_vs_Mf_Log2FoldChange,AM_vs_Mf_impact_score,L3_vs_AF_ttest_pval,L3_vs_AF_Log2FoldChange,L3_vs_AF_impact_score,L3_vs_AM_ttest_pval,L3_vs_AM_Log2FoldChange,L3_vs_AM_impact_score,L3_vs_Mf_ttest_pval,L3_vs_Mf_Log2FoldChange,L3_vs_Mf_impact_score,Mf_vs_AF_ttest_pval,Mf_vs_AF_Log2FoldChange,Mf_vs_AF_impact_score,Mf_vs_AM_ttest_pval,Mf_vs_AM_Log2FoldChange,Mf_vs_AM_impact_score,Mf_vs_L3_ttest_pval,Mf_vs_L3_Log2FoldChange,Mf_vs_L3_impact_score
39,16(R)-HETE,C20H32O3,-,319.2279,-9.6,3.18,0.52,11,57240,40861,174637,86955,296592,123691,159606,85654,162432,75175,270441,0.18011336872120445,-1.9234385224585369,2.0,0.19867162038250916,-1.7876625596244833,2.0,0.07908408220180467,-1.3261269775995643,3.0,0.18011336872120445,1.9234385224585364,2.0,0.8501997192404696,0.13577596283405352,0.0,0.3829850866406668,0.5973115448589719,1.0,0.19867162038250916,1.7876625596244828,2.0,0.8501997192404696,-0.13577596283405333,0.0,0.4853411728749779,0.4615355820249184,0.0,0.07908408220180467,1.3261269775995648,3.0,0.3829850866406668,-0.5973115448589719,1.0,0.4853411728749779,-0.4615355820249185,0.0
40,19(S)-HETE,C20H32O3,-,319.2279,-9.6,3.18,0.52,11,57240,40861,174637,86955,296592,123691,159606,85654,162432,75175,270441,0.18011336872120445,-1.9234385224585369,2.0,0.19867162038250916,-1.7876625596244833,2.0,0.07908408220180467,-1.3261269775995643,3.0,0.18011336872120445,1.9234385224585364,2.0,0.8501997192404696,0.13577596283405352,0.0,0.3829850866406668,0.5973115448589719,1.0,0.19867162038250916,1.7876625596244828,2.0,0.8501997192404696,-0.13577596283405333,0.0,0.4853411728749779,0.4615355820249184,0.0,0.07908408220180467,1.3261269775995648,3.0,0.3829850866406668,-0.5973115448589719,1.0,0.4853411728749779,-0.4615355820249185,0.0
41,1-Acyl-sn-glycero-3-phosphocholine,C26H52NO7P,+,522.3554,-2.3,3.19,0.12,6,83000,-,119145,-,122313,1390799,1051558,766436,-,-,-,0.5386800248072738,-0.8212979110575706,0.0,0.272228401224416,1.8838992945063269,0.0,0.022332139083893227,-4.4777923280709935,558.0,0.5386800248072738,0.8212979110575706,0.0,0.11620251784558935,2.705197205563897,3.0,0.0058779836867590895,-3.6564944170134233,1238.0,0.272228401224416,-1.8838992945063275,0.0,0.11620251784558935,-2.705197205563897,3.0,0.004246305493585968,-6.361691622577322,10483.0,0.022332139083893227,4.4777923280709935,558.0,0.0058779836867590895,3.6564944170134233,1238.0,0.004246305493585968,6.361691622577322,10483.0
42,1-Deoxy-D-xylulose 5-phosphate,C5H11O7P,-,213.017,-8.7,10.98,0.53,6,27502,24896,42813,31039,110076,-,-,-,-,10161,-,0.35012992187103403,-1.2265949711098787,0.0,0.00047742371782127913,1.3817899842069965,99.0,0.0004691795937492185,1.3895117460156288,101.0,0.35012992187103403,1.2265949711098787,0.0,0.10579003300824258,2.608384955316875,2.0,0.10552891404815742,2.616106717125508,2.0,0.00047742371782127913,-1.3817899842069965,99.0,0.10579003300824258,-2.608384955316875,2.0,0.3739009663000637,0.007721761808632369,0.0,0.0004691795937492185,-1.3895117460156288,101.0,0.10552891404815742,-2.616106717125508,2.0,0.3739009663000637,-0.007721761808632537,0.0
43,1D-myo-Inositol 3-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
44,1-Phosphatidyl-D-myo-inositol,C11H19O13P,+,391.0636,-11.8,11.45,0.89,1,-,-,36938,-,-,-,-,-,-,-,-,0.495025346059711,-0.8656724896267944,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.8656724896267947,0.0,0.373900966300059,0.8656724896267947,0.0,0.373900966300059,0.8656724896267947,0.0,NA,0.0,0.0,0.373900966300059,-0.8656724896267944,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.8656724896267944,0.0,NA,0.0,0.0
45,2-(alpha-Hydroxyethyl)thiamine diphosphate,C14H23N4O8P2S,+,470.0785,1.6,7.65,0.4,1,-,-,-,-,-,-,-,-,-,12617,-,NA,0.0,0.0,0.4950253460597099,-0.03304549191179371,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005787,-0.03304549191179371,0.0,NA,0.0,0.0,0.4950253460597099,0.033045491911793644,0.0,0.37390096630005787,0.033045491911793644,0.0,0.37390096630005787,0.033045491911793644,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005787,-0.03304549191179371,0.0
46,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,C8H16N3O8P,+,314.0748,15.0,11.15,0.01,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
47,"2,3,4,5-Tetrahydrodipicolinate",C7H9NO4,+,172.0604,-3.7,11.44,0.83,11,2882543,3056552,2318051,903306,1357516,51367,32001,39273,32010,22424,16408,0.07624158878850194,0.9602130595961772,57.0,2.37717894545353e-05,6.974456857628223,7916970.0,2.4354843109518782e-05,6.182692339621451,4489404.0,0.07624158878850194,-0.9602130595961772,57.0,0.02269589126489116,6.014243798032045,2207.0,0.02355305249138476,5.222479280025274,1242.0,2.37717894545353e-05,-6.974456857628223,7916970.0,0.02269589126489116,-6.014243798032045,2207.0,0.07581551657968696,-0.791764518006772,1.0,2.4354843109518782e-05,-6.182692339621451,4489404.0,0.02355305249138476,-5.222479280025274,1242.0,0.07581551657968696,0.7917645180067718,1.0
48,2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate,C37H69O7P,+,657.4854,-0.7,3.86,0.04,1,-,-,-,-,17786,-,-,-,-,-,-,0.4950253460597112,-0.2694724890981576,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597112,0.2694724890981576,0.0,0.373900966300059,0.2694724890981576,0.0,0.373900966300059,0.2694724890981576,0.0,NA,0.0,0.0,0.373900966300059,-0.2694724890981576,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.2694724890981576,0.0,NA,0.0,0.0
49,2-Amino-3-carboxymuconate semialdehyde,C7H7NO5,-,184.0251,11.7,10.43,0.7,11,123389,114200,140077,90080,99136,147476,176852,118766,150809,158667,146464,0.684417766706761,0.11405869994403264,0.0,0.010305701340088371,-0.35541343972875306,17.0,0.27888085178227323,-0.31418224733710903,1.0,0.684417766706761,-0.11405869994403255,0.0,0.0555918931251123,-0.4694721396727857,3.0,0.17081174046184772,-0.4282409472811417,1.0,0.010305701340088371,0.3554134397287531,17.0,0.0555918931251123,0.4694721396727856,3.0,0.8150743727765182,0.041231192391643794,0.0,0.27888085178227323,0.3141822473371092,1.0,0.17081174046184772,0.4282409472811418,1.0,0.8150743727765182,-0.04123119239164387,0.0
50,2-Aminoethylphosphonate,C2H8NO3P,-,124.0169,12.9,0.13,0.1,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
51,2-Aminomuconate,C6H7NO4,-,156.0302,1.7,4.37,0.91,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
52,2-Aminomuconate semialdehyde,C6H7NO3,-,140.0353,-10.1,1.53,0.81,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
53,2-Deoxy-D-ribose 1-phosphate,C5H11O7P,-,213.017,-8.7,10.98,0.53,6,27502,24896,42813,31039,110076,-,-,-,-,10161,-,0.35012992187103403,-1.2265949711098787,0.0,0.00047742371782127913,1.3817899842069965,99.0,0.0004691795937492185,1.3895117460156288,101.0,0.35012992187103403,1.2265949711098787,0.0,0.10579003300824258,2.608384955316875,2.0,0.10552891404815742,2.616106717125508,2.0,0.00047742371782127913,-1.3817899842069965,99.0,0.10579003300824258,-2.608384955316875,2.0,0.3739009663000637,0.007721761808632369,0.0,0.0004691795937492185,-1.3895117460156288,101.0,0.10552891404815742,-2.616106717125508,2.0,0.3739009663000637,-0.007721761808632537,0.0
54,2-Deoxy-D-ribose 5-phosphate,C5H11O7P,-,213.017,-8.7,10.98,0.53,6,27502,24896,42813,31039,110076,-,-,-,-,10161,-,0.35012992187103403,-1.2265949711098787,0.0,0.00047742371782127913,1.3817899842069965,99.0,0.0004691795937492185,1.3895117460156288,101.0,0.35012992187103403,1.2265949711098787,0.0,0.10579003300824258,2.608384955316875,2.0,0.10552891404815742,2.616106717125508,2.0,0.00047742371782127913,-1.3817899842069965,99.0,0.10579003300824258,-2.608384955316875,2.0,0.3739009663000637,0.007721761808632369,0.0,0.0004691795937492185,-1.3895117460156288,101.0,0.10552891404815742,-2.616106717125508,2.0,0.3739009663000637,-0.007721761808632537,0.0
55,2'-Deoxyinosine 5'-phosphate,C10H13N4O7P,+,333.0595,2.8,11.23,0.59,8,474051,265579,375011,223929,99775,67949,33593,42712,-,-,-,0.3657994876363989,0.6670621311938782,1.0,0.01949267283396241,4.759249697953652,266.0,0.026556482756778268,2.9431549198207714,61.0,0.3657994876363989,-0.6670621311938782,1.0,0.051107696659947854,4.0921875667597725,41.0,0.08263726919661246,2.2760927886268933,8.0,0.01949267283396241,-4.759249697953652,266.0,0.051107696659947854,-4.0921875667597725,41.0,0.02854924119926795,-1.8160947781328798,4.0,0.026556482756778268,-2.9431549198207714,61.0,0.08263726919661246,-2.2760927886268933,8.0,0.02854924119926795,1.81609477813288,4.0
56,"2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone",C38H56O4,-,575.4106,5.1,2.67,0.27,2,-,-,-,-,-,-,34622,-,-,32096,-,NA,0.0,0.0,0.4950253460597112,-0.7962101039956413,0.0,0.495025346059711,-0.8645196390366833,0.0,NA,0.0,0.0,0.373900966300059,-0.7962101039956413,0.0,0.373900966300059,-0.8645196390366833,0.0,0.4950253460597112,0.7962101039956414,0.0,0.373900966300059,0.7962101039956414,0.0,0.9428041553569008,-0.06830953504104184,0.0,0.495025346059711,0.8645196390366833,0.0,0.373900966300059,0.8645196390366833,0.0,0.9428041553569008,0.0683095350410417,0.0
57,"2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone",C38H56O3,-,559.4157,-9.4,12.54,0.47,1,-,-,-,-,35101,-,-,-,-,-,-,0.495025346059711,-0.8771160010507658,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.8771160010507657,0.0,0.373900966300059,0.8771160010507657,0.0,0.373900966300059,0.8771160010507657,0.0,NA,0.0,0.0,0.373900966300059,-0.8771160010507658,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.8771160010507658,0.0,NA,0.0,0.0
58,2-Hydroxy-3-(4-hydroxyphenyl)propenoate,C9H8O4,-,179.035,-1.0,2.66,0.93,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
59,2-Hydroxy-3-oxopropanoate,C3H4O4,-,103.0037,-14.4,12.98,0.14,9,2702116,2925160,17533158,16925484,15791513,-,187589,538280,-,399861,310898,0.00023668942507693892,-2.5736569158184577,246031.0,0.00021080787324270048,3.2336758133784658,69448.0,0.0007040636997151561,3.209584977662065,20483.0,0.00023668942507693892,2.5736569158184577,246031.0,5.685260488533175e-06,5.807332729196924,83966119.0,6.124198955408576e-06,5.783241893480523,76679871.0,0.00021080787324270048,-3.2336758133784658,69448.0,5.685260488533175e-06,-5.807332729196923,83966119.0,0.9714777198482196,-0.02409083571640114,0.0,0.0007040636997151561,-3.2095849776620646,20483.0,6.124198955408576e-06,-5.783241893480523,76679871.0,0.9714777198482196,0.02409083571640121,0.0
60,2-Hydroxy-3-phenylpropenoate,C9H8O3,+,165.0546,-4.4,9.61,0.7,11,6940448,6644039,8894822,9934330,10334454,1575385,723132,804450,19211,192771,17380,0.013921927986924041,-0.5172465301250782,849.0,1.7324742748717293e-05,6.4731523858177455,17611268.0,0.0005653537083099559,2.7152023268350103,45455.0,0.013921927986924041,0.5172465301250782,849.0,2.404074063290241e-05,6.9903989159428255,25909803.0,6.846274170406989e-05,3.2324488569600884,738263.0,1.7324742748717293e-05,-6.4731523858177455,17611268.0,2.404074063290241e-05,-6.9903989159428255,25909803.0,0.026073271485336075,-3.757950058982736,288.0,0.0005653537083099559,-2.7152023268350103,45455.0,6.846274170406989e-05,-3.2324488569600884,738263.0,0.026073271485336075,3.757950058982736,288.0
61,2-Hydroxybutanoic acid,C4H8O3,-,103.0401,-12.3,0.08,0.08,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
62,2-Methyl-1-hydroxybutyl-ThPP,C17H29N4O8P2S,+,512.1254,9.9,6.89,0.49,1,-,-,13746,-,-,-,-,-,-,-,-,0.495025346059711,-0.12656764935577516,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.1265676493557752,0.0,0.373900966300059,0.1265676493557752,0.0,0.373900966300059,0.1265676493557752,0.0,NA,0.0,0.0,0.373900966300059,-0.12656764935577516,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.12656764935577516,0.0,NA,0.0,0.0
63,2-Methyl-1-hydroxypropyl-ThPP,C16H27N4O8P2S,+,498.1098,-6.7,7.12,0.31,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
64,2-Methylacetoacetyl-CoA,C26H42N7O18P3S,+,866.1593,-10.2,11.18,0.47,1,-,-,-,-,-,-,-,28941,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597112,-0.7060810792474677,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.7060810792474677,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.7060810792474677,0.0,0.4950253460597112,0.7060810792474677,0.0,0.373900966300059,0.7060810792474677,0.0,0.373900966300059,0.7060810792474677,0.0
65,2-Methylbut-2-enoyl-CoA,C26H42N7O17P3S,+,850.1644,-12.9,11.75,0.37,2,39135,-,-,-,-,-,-,20288,-,-,-,0.27222840122441616,1.0192902704999969,0.0,0.27222840122441616,1.0192902704999969,0.0,0.3773577251402386,0.763026444355308,0.0,0.27222840122441616,-1.0192902704999969,0.0,NA,0.0,0.0,0.373900966300059,-0.25626382614468857,0.0,0.27222840122441616,-1.0192902704999969,0.0,NA,0.0,0.0,0.373900966300059,-0.25626382614468857,0.0,0.3773577251402386,-0.763026444355308,0.0,0.373900966300059,0.2562638261446886,0.0,0.373900966300059,0.2562638261446886,0.0
66,2-Methylprop-2-enoyl-CoA,C25H40N7O17P3S,+,836.1487,7.8,12.38,0.87,1,-,-,26104,-,-,-,-,-,-,-,-,0.495025346059711,-0.6199294241160777,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.6199294241160777,0.0,0.373900966300059,0.6199294241160777,0.0,0.373900966300059,0.6199294241160777,0.0,NA,0.0,0.0,0.373900966300059,-0.6199294241160777,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.6199294241160777,0.0,NA,0.0,0.0
67,2-Methylpropanoyl-CoA,C25H42N7O17P3S,+,838.1644,-5.5,9.9,0.32,2,-,-,12263,-,43797,-,-,-,-,-,-,0.4560853246389104,-1.138814468902282,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4560853246389104,1.138814468902282,0.0,0.3323346738826866,1.138814468902282,0.0,0.3323346738826866,1.138814468902282,0.0,NA,0.0,0.0,0.3323346738826866,-1.138814468902282,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3323346738826866,-1.138814468902282,0.0,NA,0.0,0.0
68,2-Oxoadipate,C6H8O5,-,159.0299,2.5,3.43,0.93,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
69,2-Oxobutanoate,C4H6O3,-,101.0244,-15.0,11.22,0.8,9,287811,290500,4942090,1720178,2267635,117267,-,-,126888,240923,125865,0.12760307578551264,-3.3637645547448023,132.0,0.08564290101994401,0.8132435341363337,5.0,5.234279026800978e-06,1.3428581225795284,97684.0,0.12760307578551264,3.3637645547448023,132.0,0.047676562472465885,4.177008088881136,596.0,0.04519486166416549,4.706622677324331,893.0,0.08564290101994401,-0.8132435341363337,5.0,0.047676562472465885,-4.177008088881136,596.0,0.25640123427689565,0.5296145884431948,1.0,5.234279026800978e-06,-1.3428581225795284,97684.0,0.04519486166416549,-4.70662267732433,893.0,0.25640123427689565,-0.5296145884431949,1.0
70,2-Oxoglutarate,C5H6O5,-,145.0142,-10.7,12.79,0.7,6,5074472,4723452,188225,92604,190686,-,-,114353,-,-,-,5.337527271247324e-05,4.962063029505495,1476312.0,4.4177023271309e-05,5.824566459638825,3197741.0,4.499570675906433e-05,5.6771050064249895,2839802.0,5.337527271247324e-05,-4.962063029505495,1476312.0,0.09366307831817823,0.8625034301333302,2.0,0.14158167046495373,0.7150419769194966,1.0,4.4177023271309e-05,-5.824566459638825,3197741.0,0.09366307831817823,-0.8625034301333303,2.0,0.373900966300059,-0.14746145321383355,0.0,4.499570675906433e-05,-5.6771050064249895,2839802.0,0.14158167046495373,-0.7150419769194964,1.0,0.373900966300059,0.14746145321383347,0.0
71,2-Phenylacetamide,C8H9NO,+,136.0757,-3.6,9.61,0.6,9,5654868,5517882,7027800,7979956,8163104,1370723,621729,724928,-,139569,-,0.01848622463287302,-0.4673647642936638,498.0,3.94860949809166e-06,6.269247632451176,55269035.0,0.0006118380856136259,2.624658595277876,32721.0,0.01848622463287302,0.4673647642936638,498.0,2.695545826990107e-05,6.736612396744841,15421269.0,8.651157442305705e-05,3.0920233595715385,425274.0,3.94860949809166e-06,-6.269247632451176,55269035.0,2.695545826990107e-05,-6.736612396744841,15421269.0,0.024452106441904202,-3.6445890371733007,250.0,0.0006118380856136259,-2.624658595277876,32721.0,8.651157442305705e-05,-3.0920233595715394,425274.0,0.024452106441904202,3.6445890371733,250.0
72,2-Phospho-D-glycerate,C3H7O7P,-,184.9857,-7.9,14.19,0.48,5,85485,136160,123884,261800,365484,-,-,-,-,-,-,0.2276709504937233,-1.1759222866080064,2.0,0.1541204927709624,0.5632690811689517,1.0,0.1541204927709624,0.5632690811689517,1.0,0.2276709504937233,1.1759222866080064,2.0,0.0663134205023733,1.7391913677769582,8.0,0.0663134205023733,1.7391913677769582,8.0,0.1541204927709624,-0.5632690811689516,1.0,0.0663134205023733,-1.7391913677769582,8.0,NA,0.0,0.0,0.1541204927709624,-0.5632690811689516,1.0,0.0663134205023733,-1.7391913677769582,8.0,NA,0.0,0.0
73,2-trans-Dodecenoyl-CoA,C33H52N7O17P3S,+,944.2426,-9.5,12.14,0.9,2,-,-,119604,-,14367,-,-,-,-,-,-,0.4804613421883424,-2.053170760425337,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4804613421883424,2.053170760425338,0.0,0.3581863481006235,2.053170760425338,0.0,0.3581863481006235,2.053170760425338,0.0,NA,0.0,0.0,0.3581863481006235,-2.053170760425337,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3581863481006235,-2.053170760425337,0.0,NA,0.0,0.0
74,3-(4-Hydroxyphenyl)pyruvate,C9H8O4,-,179.035,-1.0,2.66,0.93,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
75,"3,4-Dihydroxymandelaldehyde",C8H8O4,-,167.035,-5.3,8.24,0.91,2,408492,375357,-,-,-,-,-,-,-,-,-,0.0003562355463433939,1.2394750862323487,1849.0,0.0003562355463433939,1.2394750862323487,1849.0,0.0003562355463433939,1.2394750862323487,1849.0,0.0003562355463433939,-1.2394750862323487,1849.0,NA,0.0,0.0,NA,0.0,0.0,0.0003562355463433939,-1.2394750862323487,1849.0,NA,0.0,0.0,NA,0.0,0.0,0.0003562355463433939,-1.2394750862323487,1849.0,NA,0.0,0.0,NA,0.0,0.0
76,"3,4-Dihydroxyphenylethyleneglycol",C8H10O4,-,169.0506,1.6,2.71,0.72,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
77,"3',5'-Cyclic AMP",C10H12N5O6P,-,328.0452,-8.1,7.12,0.33,5,-,42751,68634,25299,106675,30340,-,-,-,-,-,0.3037908259538871,-1.3421462909355064,0.0,0.27222840122441616,1.3991984432296092,0.0,0.5683451795874163,0.6524557274518727,0.0,0.3037908259538871,1.3421462909355064,0.0,0.07282843899688947,2.741344734165116,4.0,0.1100265863174563,1.9946020183873796,2.0,0.27222840122441616,-1.3991984432296092,0.0,0.07282843899688947,-2.741344734165116,4.0,0.373900966300059,-0.7467427157777362,0.0,0.5683451795874163,-0.6524557274518729,0.0,0.1100265863174563,-1.9946020183873796,2.0,0.373900966300059,0.7467427157777362,0.0
78,"3',5'-Cyclic GMP",C10H12N5O7P,+,346.0547,-10.7,7.12,0.29,5,22111,-,43179,32781,25633,-,-,15363,-,-,-,0.11171036819837098,-1.0766990004335937,0.0,0.2722284012244162,0.6830675941380044,0.0,0.4616640261488879,0.4457894247244951,0.0,0.11171036819837098,1.0766990004335941,0.0,0.009413939517903171,1.7597665945715983,8.0,0.014982854175693137,1.5224884251580888,4.0,0.2722284012244162,-0.6830675941380044,0.0,0.009413939517903171,-1.7597665945715983,8.0,0.37390096630005903,-0.23727816941350946,0.0,0.4616640261488879,-0.4457894247244951,0.0,0.014982854175693137,-1.5224884251580888,4.0,0.37390096630005903,0.2372781694135093,0.0
79,3-Aminopropanal,C3H7NO,+,74.06,6.2,6.57,0.71,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
80,3-Dehydrosphinganine,C18H37NO2,+,300.2897,-4.7,2.92,0.1,9,21626274,-,33528740,28386660,31079134,41595200,23709160,42270892,32345324,-,31628806,0.015137087498182175,-0.5444820104319174,2517.0,0.23879538902822264,-0.4123337979244061,138.0,0.15979888878165216,-0.7546104046980966,301.0,0.015137087498182175,0.5444820104319175,2517.0,0.5342268668324176,0.13214821250751166,61.0,0.4806394753862526,-0.2101283942661794,80.0,0.23879538902822264,0.4123337979244059,138.0,0.5342268668324176,-0.13214821250751155,61.0,0.34739203303512123,-0.3422766067736908,117.0,0.15979888878165216,0.7546104046980968,301.0,0.4806394753862526,0.2101283942661792,80.0,0.34739203303512123,0.3422766067736909,117.0
81,"3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",C31H52N7O18P3S,+,936.2375,-4.2,15.42,0.69,1,-,-,-,-,-,18332,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,-0.3021038004178645,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005903,-0.3021038004178645,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005903,-0.3021038004178645,0.0,0.495025346059711,0.3021038004178645,0.0,0.37390096630005903,0.3021038004178645,0.0,0.37390096630005903,0.3021038004178645,0.0
82,3-Hydroxyanthranilate,C7H7NO3,-,152.0353,13.7,4.26,0.46,8,-,-,226794,481569,763923,125644,-,135127,186761,204055,171074,0.1564616256820621,-2.106451709661636,8.0,0.009431455451822193,-0.7167533891439136,26.0,0.25991435669848995,-0.13233447013236058,1.0,0.1564616256820621,2.106451709661636,8.0,0.12259083736695348,1.3896983205177222,7.0,0.0779509646566471,1.9741172395292752,16.0,0.009431455451822193,0.7167533891439137,26.0,0.12259083736695348,-1.3896983205177222,7.0,0.005292139706333544,0.5844189190115532,44.0,0.25991435669848995,0.13233447013236047,1.0,0.0779509646566471,-1.9741172395292756,16.0,0.005292139706333544,-0.5844189190115532,44.0
